answer_id,score
50418,1.0
50419,-0.3316258
50420,-0.6761959
50421,-0.53926253
50422,-0.3803563
50423,0.9399398
50424,0.7902011
50425,-1.0
50426,-1.0
50427,-1.0
50428,-1.0
50429,-1.0
50430,-0.99998254
50431,-1.0
50432,-1.0
50433,0.98019654
50434,-0.9999973
50435,0.999964
50436,0.999985
50437,0.99996394
50438,-0.99885523
50439,-0.99746627
50440,-0.9971948
50441,-0.9998366
50442,-0.99999857
50443,-0.7622107
50444,-1.0
50445,-0.9933702
50446,0.9999996
50447,0.9998783
50448,-0.9870503
50449,0.99999994
50450,-0.9926858
50451,0.9999971
50452,1.0
50453,0.999927
50454,0.9999996
50455,-0.9714233
50456,-0.999753
50457,-1.0
50458,-1.0
50459,-0.7838475
50460,0.9999978
50461,-0.9999998
50462,0.9999306
50463,-0.9999754
50464,-0.9999227
50465,-0.9999623
50466,-0.99999386
50467,-0.9999966
50468,-0.99999064
50469,-0.9999936
50470,-0.9999971
50471,-1.0
50472,-0.9914178
50473,0.39782774
50474,-1.0
50475,1.0
50476,1.0
50477,0.9999913
50478,-1.0
50479,-0.9708252
50480,0.64000416
50481,-0.9999999
50482,-1.0
50483,-0.99998385
50484,-0.12702794
50485,-0.873986
50486,0.5850559
50487,-0.9998174
50488,-0.9998977
50489,-0.9998426
50490,-0.9999023
50491,-0.9998781
50492,-0.99952817
50493,-0.89362395
50494,-1.0
50495,-0.9992365
50496,-0.99987066
50497,-1.0
50498,-1.0
50499,-1.0
50500,-1.0
50501,-1.0
50502,-1.0
50503,-1.0
50504,-1.0
50505,-1.0
50506,-0.99999994
50507,-0.99999994
50508,-0.0764909
50509,0.8721405
50510,-0.99999994
50511,-1.0
50512,-0.99999994
50513,0.99999994
50514,-0.9990109
50515,-0.9995536
50516,0.65952164
50517,0.99999917
50518,0.9999994
50519,0.99999964
50520,-0.99998903
50521,1.0
50522,0.99983174
50523,-0.9900784
50524,-1.0
50525,0.9999984
50526,-1.0
50527,-0.9983064
50528,-1.0
50529,-0.80068004
50530,0.47116402
50531,-0.99999964
50532,1.0
50533,-1.0
50534,-1.0
50535,-1.0
50536,-0.99998784
50537,-1.0
50538,0.9958338
50539,-0.68066216
50540,-0.6482411
50541,0.9999999
50542,-0.5381979
50543,0.9907183
50544,0.95280975
50545,0.99882907
50546,-1.0
50547,-1.0
50548,-0.9999656
50549,0.04351584
50550,-0.9999971
50551,0.99999994
50552,0.8389472
50553,0.78922886
50554,0.78209555
50555,0.85995615
50556,1.0
50557,0.99999994
50558,0.9994877
50559,1.0
50560,-0.9998325
50561,-1.0
50562,-1.0
50563,-0.9999981
50564,-0.99999994
50565,-1.0
50566,-1.0
50567,-1.0
50568,-1.0
50569,-0.93209314
50570,-1.0
50571,-1.0
50572,-1.0
50573,-1.0
50574,-0.99999803
50575,-1.0
50576,-0.99906707
50577,-0.9913565
50578,-1.0
50579,-0.9999983
50580,-0.9830927
50581,-1.0
50582,-0.9999999
50583,-0.9999792
50584,0.9992114
50585,-0.13277704
50586,0.99999434
50587,-1.0
50588,0.931663
50589,-0.99999183
50590,0.84518206
50591,0.5933232
50592,-0.8900175
50593,1.0
50594,0.99999994
50595,-0.84700114
50596,-0.89449173
50597,0.99825525
50598,-0.99817747
50599,-1.0
50600,0.9999999
50601,0.9999547
50602,1.0
50603,0.99999446
50604,-1.0
50605,-1.0
50606,0.9999932
50607,-0.9540568
50608,-1.0
50609,-1.0
50610,-0.9245899
50611,-1.0
50612,-1.0
50613,-1.0
50614,-1.0
50615,-1.0
50616,-1.0
50617,-1.0
50618,-1.0
50619,-1.0
50620,-0.9964345
50621,0.47282228
50622,0.99786943
50623,-1.0
50624,-0.9999976
50625,0.99480844
50626,-0.99999875
50627,0.9514157
50628,-0.99999744
50629,0.95847213
50630,0.33608967
50631,0.9954381
50632,0.9920711
50633,-0.9999388
50634,-1.0
50635,-1.0
50636,-0.9948407
50637,-1.0
50638,-1.0
50639,-1.0
50640,-1.0
50641,-0.99999136
50642,-0.99993646
50643,-0.99844754
50644,-0.9999974
50645,-0.9996379
50646,-1.0
50647,-1.0
50648,-0.99533296
50649,-1.0
50650,-1.0
50651,-1.0
50652,-0.98329896
50653,-0.9999945
50654,-1.0
50655,-0.99999785
50656,-0.9999993
50657,-1.0
50658,-1.0
50659,-1.0
50660,0.7481867
50661,-0.9996268
50662,-0.9999999
50663,0.98354703
50664,0.57335734
50665,-0.96355975
50666,0.9999999
50667,0.99999624
50668,0.99999845
50669,0.9759703
50670,-0.99949545
50671,-1.0
50672,-0.9981807
50673,0.9999352
50674,-0.9999999
50675,-0.99999994
50676,-0.99999475
50677,-1.0
50678,-0.9999817
50679,-1.0
50680,-1.0
50681,0.99999994
50682,0.9999673
50683,1.0
50684,-0.69935626
50685,0.99705756
50686,-0.9935685
50687,-0.034755114
50688,0.99999994
50689,-0.16532291
50690,-0.11847449
50691,-1.0
50692,-0.98887867
50693,-1.0
50694,-1.0
50695,1.0
50696,0.88864845
50697,0.90922725
50698,-0.52838814
50699,0.51590085
50700,-0.98695666
50701,0.927432
50702,0.9984091
50703,0.9999991
50704,0.99977684
50705,0.51597905
50706,0.9999942
50707,-0.98648226
50708,-0.9759962
50709,-1.0
50710,-1.0
50711,1.0
50712,-0.99993694
50713,1.0
50714,0.9002616
50715,0.99267757
50716,0.6061592
50717,-1.0
50718,-1.0
50719,-0.9684726
50720,0.9751684
50721,-0.9838977
50722,0.9997891
50723,-1.0
50724,0.46825236
50725,0.9983203
50726,-1.0
50727,-0.9999988
50728,-1.0
50729,0.99827784
50730,0.9997744
50731,-1.0
50732,-0.99972534
50733,-0.999535
50734,0.65549123
50735,0.62089413
50736,0.99999857
50737,0.9999995
50738,1.0
50739,0.99999976
50740,0.99955887
50741,0.9999278
50742,0.9957483
50743,0.317623
50744,-1.0
50745,-0.20399383
50746,-0.9999986
50747,0.6808238
50748,-0.05167586
50749,0.99700916
50750,0.9992763
50751,1.0
50752,0.9974982
50753,1.0
50754,0.99986637
50755,0.99998605
50756,-0.9978508
50757,-0.9995471
50758,0.9999963
50759,0.99999994
50760,0.9986462
50761,-0.9998896
50762,1.0
50763,-1.0
50764,-0.05786605
50765,-0.9809445
50766,-0.999611
50767,-0.9999956
50768,-0.9997227
50769,-0.99999976
50770,-0.99987507
50771,0.9211845
50772,-0.99998885
50773,-1.0
50774,-0.99970025
50775,-0.99999976
50776,-0.9999932
50777,0.9994908
50778,0.9993172
50779,-0.99998736
50780,-1.0
50781,-1.0
50782,-1.0
50783,-1.0
50784,-1.0
50785,-1.0
50786,-1.0
50787,-1.0
50788,-1.0
50789,0.9999606
50790,-0.47656697
50791,0.17243598
50792,-0.999995
50793,-0.8093098
50794,-0.9999999
50795,-0.99167573
50796,-1.0
50797,-0.91763777
50798,-1.0
50799,-1.0
50800,-1.0
50801,-1.0
50802,-0.99999756
50803,-0.9968447
50804,-0.82557833
50805,-0.99989617
50806,-0.9999978
50807,-1.0
50808,-0.9998844
50809,0.85939085
50810,-1.0
50811,-0.9998359
50812,-0.99999285
50813,-0.99999976
50814,-0.8833672
50815,-0.99999917
50816,-0.99923456
50817,0.9987114
50818,-0.99999017
50819,-0.9847063
50820,-1.0
50821,-1.0
50822,-1.0
50823,-1.0
50824,-1.0
50825,-1.0
50826,0.99999815
50827,-0.81329316
50828,0.9999998
50829,-0.9899569
50830,-0.7785119
50831,-1.0
50832,0.9714261
50833,0.9973566
50834,0.96373993
50835,-0.99966997
50836,0.9921757
50837,0.8994621
50838,0.99998623
50839,0.7569116
50840,0.99989426
50841,0.9993767
50842,-0.9992155
50843,0.7954198
50844,0.99999964
50845,0.94070894
50846,0.9999763
50847,-0.9999971
50848,-1.0
50849,-1.0
50850,-0.8107004
50851,-0.2965387
50852,-1.0
50853,-0.99997944
50854,-0.99999917
50855,-1.0
50856,-1.0
50857,-1.0
50858,-1.0
50859,-1.0
50860,-1.0
50861,-1.0
50862,-1.0
50863,-1.0
50864,-0.30196407
50865,-0.9577419
50866,-0.9993536
50867,-0.9995399
50868,-1.0
50869,0.99999934
50870,1.0
50871,-0.9948714
50872,0.99999994
50873,0.99879336
50874,-0.9662464
50875,0.53671384
50876,-1.0
50877,-1.0
50878,-1.0
50879,-1.0
50880,-1.0
50881,-0.999991
50882,-1.0
50883,-1.0
50884,0.5945078
50885,0.99257743
50886,-0.99144375
50887,-1.0
50888,-1.0
50889,0.676254
50890,-0.9996309
50891,0.9966799
50892,1.0
50893,0.99996096
50894,-0.7951154
50895,-0.9434257
50896,-0.9999322
50897,-1.0
50898,-1.0
50899,-0.99951
50900,-1.0
50901,-1.0
50902,-0.99999887
50903,-1.0
50904,-0.9999825
50905,-0.99993765
50906,-1.0
50907,-1.0
50908,0.22455454
50909,1.0
50910,0.99999994
50911,1.0
50912,1.0
50913,-1.0
50914,-0.78610814
50915,-0.9745155
50916,-0.9996605
50917,0.99946105
50918,0.99999994
50919,0.9987313
50920,0.9996682
50921,0.9961457
50922,0.91236395
50923,-0.9993373
50924,0.99999934
50925,-0.9985013
50926,-0.99833006
50927,-0.98095304
50928,0.8576996
50929,0.18001835
50930,-0.99349135
50931,0.9073891
50932,0.99999994
50933,-0.32761475
50934,-0.974963
50935,-1.0
50936,-0.9993555
50937,-0.29956004
50938,-1.0
50939,-1.0
50940,-0.9985548
50941,-0.9999996
50942,-1.0
50943,-1.0
50944,-0.9999983
50945,-1.0
50946,-0.6835277
50947,-0.6198931
50948,-1.0
50949,-0.99999875
50950,-1.0
50951,-1.0
50952,-0.99918956
50953,-1.0
50954,-0.9982084
50955,-1.0
50956,0.9718694
50957,-0.8439419
50958,-0.9954948
50959,-1.0
50960,0.08186669
50961,-1.0
50962,0.9232775
50963,-1.0
50964,-1.0
50965,-0.9999996
50966,-1.0
50967,-1.0
50968,-0.99998677
50969,-0.9999999
50970,-0.99973553
50971,-0.99999595
50972,-0.98937553
50973,0.5323707
50974,-0.9999087
50975,0.44116983
50976,-1.0
50977,-1.0
50978,-0.9999359
50979,-1.0
50980,-0.9616303
50981,-1.0
50982,-0.9610294
50983,-0.93969536
50984,-1.0
50985,0.85599184
50986,1.0
50987,-1.0
50988,-1.0
50989,-1.0
50990,-0.99994576
50991,-0.63276625
50992,-0.85731745
50993,-0.9999765
50994,1.0
50995,1.0
50996,-0.49267417
50997,-0.108328186
50998,1.0
50999,-0.7659529
51000,-0.64961576
51001,0.9999981
51002,-1.0
51003,-0.99990827
51004,-0.7139788
51005,-0.99993205
51006,0.9995116
51007,-0.9999604
51008,-0.999926
51009,0.9993841
51010,-0.999889
51011,-0.9998987
51012,1.0
51013,-1.0
51014,-0.9999999
51015,1.0
51016,0.11422248
51017,1.0
51018,0.9995817
51019,1.0
51020,0.16288505
51021,-0.9989389
51022,-0.99957454
51023,-1.0
51024,-1.0
51025,-0.7192467
51026,0.9989091
51027,0.99222857
51028,0.99999994
51029,0.9999993
51030,1.0
51031,-1.0
51032,-1.0
51033,-1.0
51034,-1.0
51035,-1.0
51036,-1.0
51037,-1.0
51038,-1.0
51039,-1.0
51040,-1.0
51041,0.966593
51042,0.9998331
51043,0.99999994
51044,0.5433915
51045,-0.8359933
51046,-0.7736589
51047,1.0
51048,-1.0
51049,-1.0
51050,-0.9999973
51051,1.0
51052,0.9999998
51053,0.38910955
51054,-0.99998736
51055,-0.999998
51056,0.9960143
51057,0.99999994
51058,0.35151404
51059,-0.99999994
51060,-0.99331766
51061,-0.99999994
51062,0.9997367
51063,-0.9999999
51064,-0.9999999
51065,0.94812113
51066,1.0
51067,0.9999998
51068,0.99999976
51069,-0.7758345
51070,-0.82164204
51071,-0.99797636
51072,0.99988264
51073,0.8430345
51074,0.87938577
51075,-0.72866726
51076,-0.83589184
51077,-1.0
51078,-0.13927794
51079,0.99999946
51080,1.0
51081,0.99995506
51082,0.9433367
51083,0.41213983
51084,0.99999994
51085,-0.9999998
51086,-1.0
51087,-1.0
51088,-1.0
51089,-1.0
51090,-1.0
51091,-1.0
51092,-0.48261687
51093,-0.16284703
51094,-1.0
51095,-1.0
51096,0.99999994
51097,-0.9995679
51098,0.99999994
51099,1.0
51100,0.99999994
51101,-0.9982084
51102,-1.0
51103,0.9783068
51104,-0.9988404
51105,-1.0
51106,-1.0
51107,-0.99999833
51108,-1.0
51109,-1.0
51110,-1.0
51111,-0.993302
51112,-1.0
51113,-1.0
51114,-1.0
51115,-1.0
51116,-0.99999976
51117,-1.0
51118,-0.99999994
51119,-0.99999994
51120,0.93283904
51121,0.1097444
51122,-1.0
51123,-0.9999999
51124,-1.0
51125,-0.99999994
51126,-1.0
51127,-0.99721014
51128,-1.0
51129,-0.99999994
51130,-1.0
51131,0.9988961
51132,0.97020084
51133,0.9999942
51134,0.9999997
51135,0.9999998
51136,0.9038578
51137,0.64483047
51138,0.9999864
51139,0.9997635
51140,-1.0
51141,-1.0
51142,-0.9997525
51143,0.99999994
51144,0.57501876
51145,1.0
51146,0.20514846
51147,0.7207429
51148,0.07131336
51149,0.7045725
51150,0.9994627
51151,0.99999994
51152,0.99999356
51153,0.8506004
51154,0.85980844
51155,0.9999754
51156,0.99997765
51157,1.0
51158,1.0
51159,0.99999976
51160,0.8941084
51161,-0.7497852
51162,-1.0
51163,-0.9999929
51164,-1.0
51165,-1.0
51166,-0.99999994
51167,-1.0
51168,-1.0
51169,-1.0
51170,-0.9999994
51171,0.7907247
51172,-0.99996513
51173,1.0
51174,-0.9999992
51175,-1.0
51176,-1.0
51177,-1.0
51178,-1.0
51179,-1.0
51180,-1.0
51181,-1.0
51182,-1.0
51183,-0.8433577
51184,-0.99980766
51185,-0.89864117
51186,-0.99818176
51187,-0.99999994
51188,-0.99996907
51189,-1.0
51190,-0.99677867
51191,-0.99757403
51192,-0.9947494
51193,-0.99865127
51194,0.9969635
51195,-0.9992663
51196,-0.99917203
51197,-1.0
51198,-0.6227002
51199,-1.0
51200,-0.570687
51201,-0.9999989
51202,0.9999999
51203,-0.999996
51204,0.92272204
51205,-0.9989636
51206,-0.9610602
51207,-1.0
51208,0.99880195
51209,-1.0
51210,-0.9405046
51211,-0.7081524
51212,0.99999994
51213,-1.0
51214,-0.9999991
51215,-1.0
51216,-1.0
51217,-0.8163223
51218,-1.0
51219,-1.0
51220,-1.0
51221,-1.0
51222,1.0
51223,0.99674803
51224,-0.9632389
51225,-0.93865025
51226,-0.9665422
51227,-0.94593793
51228,0.7572719
51229,-1.0
51230,-0.9999999
51231,-0.99999994
51232,1.0
51233,-0.9977587
51234,-0.28046778
51235,-1.0
51236,-0.6989622
51237,-0.99991554
51238,-1.0
51239,-0.9999992
51240,0.99999774
51241,-1.0
51242,-1.0
51243,-1.0
51244,-1.0
51245,-0.99997556
51246,-1.0
51247,-1.0
51248,-0.9999907
51249,-1.0
51250,-0.99999994
51251,0.95978284
51252,0.99998176
51253,0.9999999
51254,0.9998549
51255,0.94186264
51256,0.8597515
51257,0.66444373
51258,0.98341334
51259,0.9999996
51260,0.9999999
51261,1.0
51262,-0.99566716
51263,-1.0
51264,-0.9985639
51265,-0.9999874
51266,0.99947035
51267,-0.9992151
51268,-0.97653943
51269,-1.0
51270,-1.0
51271,-1.0
51272,-0.9547207
51273,1.0
51274,0.93863326
51275,-0.99999875
51276,-0.9999987
51277,-0.99999994
51278,-0.61779934
51279,1.0
51280,-0.0015774952
51281,0.9999994
51282,-0.89572775
51283,0.99979866
51284,0.9999544
51285,-0.9993305
51286,-0.9996598
51287,-0.99999666
51288,-1.0
51289,-0.9999297
51290,-1.0
51291,-0.9731816
51292,-0.99999976
51293,-1.0
51294,-1.0
51295,0.9957931
51296,-1.0
51297,-1.0
51298,-1.0
51299,-1.0
51300,-1.0
51301,-1.0
51302,1.0
51303,-0.98654985
51304,0.9999491
51305,-0.9961199
51306,1.0
51307,0.9999998
51308,-0.9995925
51309,-1.0
51310,-1.0
51311,0.9971601
51312,-0.9444838
51313,-0.99999803
51314,-0.99999994
51315,-1.0
51316,-0.99607146
51317,-0.99997884
51318,-1.0
51319,-0.9997287
51320,-1.0
51321,-1.0
51322,0.8800761
51323,1.0
51324,1.0
51325,1.0
51326,-0.9999995
51327,0.99972016
51328,0.99081546
51329,-1.0
51330,-0.9999999
51331,-0.99980706
51332,-1.0
51333,-0.9999956
51334,0.55000114
51335,-1.0
51336,-0.98238564
51337,0.9999993
51338,-0.9632389
51339,0.99999976
51340,-0.92977226
51341,-0.99999994
51342,-0.999999
51343,-0.9999658
51344,-0.9942764
51345,1.0
51346,0.942948
51347,0.9722701
51348,0.9998577
51349,0.9999965
51350,0.9749369
51351,-0.99999976
51352,-1.0
51353,-0.9916492
51354,-1.0
51355,-1.0
51356,0.038439814
51357,0.9999998
51358,-0.9999581
51359,0.8659375
51360,-0.29729822
51361,0.99995357
51362,0.9513783
51363,-0.99994963
51364,0.99875337
51365,-0.99989086
51366,-0.9999247
51367,-0.8292935
51368,-0.2335772
51369,0.99999994
51370,-0.9999999
51371,-1.0
51372,-1.0
51373,0.96933997
51374,-1.0
51375,0.99890876
51376,0.9999997
51377,1.0
51378,1.0
51379,-1.0
51380,-0.98162186
51381,0.9493033
51382,0.999999
51383,-0.99999887
51384,-0.99999726
51385,0.99999547
51386,0.9999992
51387,0.99999994
51388,0.9997901
51389,-0.9477299
51390,0.9999993
51391,0.9999991
51392,1.0
51393,-1.0
51394,-0.99909425
51395,-0.9780969
51396,-0.9801428
51397,0.22082417
51398,-0.99999905
51399,-0.9999967
51400,0.47022137
51401,-1.0
51402,-0.99999994
51403,-0.9972532
51404,-0.99647456
51405,-0.99642473
51406,-0.99327093
51407,0.9999868
51408,-0.981
51409,-0.97369254
51410,1.0
51411,-0.950765
51412,1.0
51413,0.36085904
51414,0.6123344
51415,0.9999654
51416,0.9995796
51417,-1.0
51418,-1.0
51419,-1.0
51420,-1.0
51421,0.99590963
51422,0.9999982
51423,0.95975375
51424,0.99999994
51425,-0.07442433
51426,-0.24566166
51427,-0.99995106
51428,-1.0
51429,-1.0
51430,-0.99466634
51431,-0.99999493
51432,-1.0
51433,-1.0
51434,-1.0
51435,-1.0
51436,-0.9999899
51437,-0.99991524
51438,0.38609883
51439,0.12283817
51440,1.0
51441,1.0
51442,0.47845775
51443,0.4335824
51444,-1.0
51445,-1.0
51446,0.99987245
51447,-1.0
51448,-0.99999994
51449,-0.99999994
51450,-0.99999994
51451,0.9999855
51452,0.9988661
51453,0.99450946
51454,-0.992443
51455,0.99887073
51456,-0.92493784
51457,-0.9999971
51458,0.9941693
51459,-0.9999781
51460,0.84894437
51461,-0.9999377
51462,0.99488354
51463,-0.99974865
51464,-1.0
51465,-0.99999976
51466,-1.0
51467,-1.0
51468,-1.0
51469,-1.0
51470,-0.99999994
51471,0.9999449
51472,-0.8987621
51473,0.99999976
51474,0.71010745
51475,-1.0
51476,-1.0
51477,-1.0
51478,-0.991037
51479,-1.0
51480,-1.0
51481,-0.28172904
51482,0.84620845
51483,-0.08022838
51484,-1.0
51485,-1.0
51486,-1.0
51487,0.84228253
51488,0.22135553
51489,0.97719526
51490,0.86332387
51491,-1.0
51492,-0.6591017
51493,-1.0
51494,-0.9999999
51495,0.999981
51496,0.99981904
51497,-0.99998426
51498,-0.9999999
51499,1.0
51500,-0.98974353
51501,-0.99989194
51502,0.99999905
51503,0.9999999
51504,0.99985504
51505,-0.62401557
51506,-1.0
51507,-1.0
51508,-1.0
51509,-0.9999921
51510,-0.9993456
51511,-0.22837357
51512,-0.99998903
51513,-0.9999627
51514,-0.99998623
51515,0.99999946
51516,-0.99997544
51517,0.9999997
51518,-0.99999005
51519,0.99999994
51520,-1.0
51521,-0.9999991
51522,-0.9999977
51523,-1.0
51524,-0.9982807
51525,0.9999849
51526,1.0
51527,1.0
51528,0.99937296
51529,-0.9958593
51530,0.99999994
51531,-0.9937151
51532,0.9636021
51533,-0.9961693
51534,-1.0
51535,0.98365444
51536,-1.0
51537,-1.0
51538,-0.9999993
51539,-0.99999946
51540,-0.98061466
51541,-0.9999995
51542,-0.9961846
51543,-1.0
51544,-0.9999991
51545,-0.9862842
51546,-1.0
51547,-1.0
51548,1.0
51549,-1.0
51550,-0.99984634
51551,0.99999064
51552,-0.99999815
51553,0.99999976
51554,-1.0
51555,-1.0
51556,-1.0
51557,-1.0
51558,-0.98242563
51559,-0.999812
51560,-0.9962459
51561,-0.9948324
51562,0.9999998
51563,0.9999314
51564,-0.9972885
51565,1.0
51566,0.99985147
51567,0.9951093
51568,0.9480211
51569,0.88475287
51570,1.0
51571,-0.9890726
51572,1.0
51573,1.0
51574,0.99958
51575,0.99999833
51576,-0.9037363
51577,-0.99999636
51578,-1.0
51579,0.9999994
51580,0.99799913
51581,1.0
51582,0.9941612
51583,1.0
51584,0.99750084
51585,0.9999991
51586,0.8089247
51587,0.9999933
51588,0.9980394
51589,-1.0
51590,0.9892299
51591,-0.9999999
51592,-1.0
51593,0.95688534
51594,0.9965708
51595,1.0
51596,1.0
51597,0.99683225
51598,1.0
51599,1.0
51600,-0.006639621
51601,0.9999999
51602,1.0
51603,0.9996656
51604,0.3922053
51605,-0.7817311
51606,1.0
51607,0.99997264
51608,0.9999982
51609,-0.9999991
51610,-1.0
51611,-1.0
51612,0.9998488
51613,1.0
51614,0.9999975
51615,1.0
51616,0.9982004
51617,1.0
51618,1.0
51619,0.9982916
51620,0.99999976
51621,-1.0
51622,-1.0
51623,-1.0
51624,0.99999994
51625,-0.9024419
51626,-0.99788207
51627,0.9999187
51628,-0.9927908
51629,-0.9990624
51630,0.99999416
51631,0.99860245
51632,-0.99999774
51633,-0.99972975
51634,0.99984825
51635,0.99997234
51636,-1.0
51637,0.267143
51638,0.99999964
51639,0.9999999
51640,1.0
51641,0.9540128
51642,0.9999722
51643,-1.0
51644,-1.0
51645,-1.0
51646,-1.0
51647,-0.7192204
51648,1.0
51649,-0.6908575
51650,1.0
51651,0.9999995
51652,0.98164773
51653,-0.869839
51654,-0.9999997
51655,-1.0
51656,-0.99999964
51657,-1.0
51658,-0.99539167
51659,-0.0637893
51660,-0.99999994
51661,0.9404134
51662,0.9984854
51663,1.0
51664,-0.9239954
51665,-1.0
51666,-1.0
51667,0.23187755
51668,0.99902123
51669,0.99998856
51670,-0.99996936
51671,1.0
51672,-1.0
51673,-0.99999976
51674,-1.0
51675,-0.97330195
51676,-0.99999803
51677,0.99999946
51678,-1.0
51679,0.9985267
51680,-0.9301892
51681,-0.999999
51682,-0.9999812
51683,0.99998593
51684,-0.96152204
51685,0.99961036
51686,0.99994564
51687,-0.9983998
51688,0.99957156
51689,-0.9999998
51690,0.9477133
51691,0.9998966
51692,0.9999974
51693,-0.98957944
51694,0.86766726
51695,-1.0
51696,0.9388239
51697,-1.0
51698,-1.0
51699,-0.92892045
51700,0.9999995
51701,0.9999982
51702,0.9988384
51703,0.9732328
51704,1.0
51705,0.030939477
51706,-0.9999998
51707,-0.9999999
51708,0.95730746
51709,-0.99999726
51710,-1.0
51711,-0.99654996
51712,-1.0
51713,-0.99999994
51714,-0.99999887
51715,0.9999971
51716,-0.9998433
51717,0.98622096
51718,-1.0
51719,0.9886144
51720,0.9741813
51721,0.9763045
51722,0.95181227
51723,0.99999994
51724,0.99999887
51725,1.0
51726,1.0
51727,1.0
51728,-0.9999998
51729,-1.0
51730,-1.0
51731,-0.9998171
51732,-0.9998818
51733,-0.99999994
51734,-1.0
51735,-1.0
51736,-1.0
51737,-1.0
51738,-1.0
51739,-1.0
51740,-0.99999845
51741,-0.9999999
51742,-1.0
51743,-0.9999964
51744,0.89192605
51745,-0.99953717
51746,-1.0
51747,-0.99976593
51748,0.010530321
51749,-0.9999842
51750,-0.9999975
51751,-0.9997626
51752,0.9894809
51753,-0.9999998
51754,-0.99999994
51755,-0.09853739
51756,-1.0
51757,-1.0
51758,-1.0
51759,-0.9999994
51760,-1.0
51761,-1.0
51762,-0.9982195
51763,-0.99999994
51764,-0.99999344
51765,-1.0
51766,-0.9999989
51767,-0.9974607
51768,0.9994205
51769,-0.99253833
51770,0.6487056
51771,1.0
51772,1.0
51773,0.9999492
51774,0.99999917
51775,1.0
51776,1.0
51777,0.999984
51778,0.99999994
51779,1.0
51780,0.99990976
51781,-0.9999922
51782,0.58987415
51783,0.99949116
51784,-0.99294096
51785,-1.0
51786,0.994596
51787,-0.9989993
51788,-0.9999998
51789,-1.0
51790,0.044558387
51791,-1.0
51792,0.99999994
51793,0.06540806
51794,0.14103699
51795,1.0
51796,-0.74934924
51797,-0.46894255
51798,-0.9999805
51799,-0.99999976
51800,-0.9994241
51801,-0.9999986
51802,0.75196135
51803,-1.0
51804,-0.99999833
51805,-0.3738341
51806,-0.944369
51807,-0.9979261
51808,-1.0
51809,-1.0
51810,0.87675834
51811,0.7964008
51812,-0.9999541
51813,-0.91824937
51814,0.9989426
51815,0.9999362
51816,-0.7475518
51817,0.9871771
51818,0.99999994
51819,1.0
51820,1.0
51821,1.0
51822,-0.4904125
51823,1.0
51824,0.88107324
51825,0.9999996
51826,0.9201755
51827,0.9332733
51828,1.0
51829,1.0
51830,0.9999998
51831,-0.44641426
51832,0.9999999
51833,-1.0
51834,-1.0
51835,-0.9714016
51836,-1.0
51837,-0.9999877
51838,-0.961372
51839,1.0
51840,-1.0
51841,-0.9825294
51842,0.0556477
51843,-0.9993843
51844,0.99999934
51845,-0.9979782
51846,0.9999949
51847,-0.041805625
51848,-0.9990609
51849,0.99706167
51850,-0.9981298
51851,0.9999672
51852,0.9999993
51853,1.0
51854,1.0
51855,-0.73785305
51856,1.0
51857,0.9989459
51858,1.0
51859,-0.990975
51860,0.99999976
51861,-0.99999994
51862,-1.0
51863,-0.9999964
51864,-1.0
51865,-1.0
51866,-0.99999964
51867,0.9950145
51868,0.99527055
51869,-0.99999994
51870,0.9886599
51871,-1.0
51872,0.99825084
51873,-1.0
51874,-0.80310667
51875,-0.9900632
51876,1.0
51877,1.0
51878,-0.9988395
51879,0.9999997
51880,-0.99998647
51881,0.9998811
51882,-1.0
51883,0.7640929
51884,-0.960201
51885,0.99785215
51886,-1.0
51887,-1.0
51888,-1.0
51889,-0.9999904
51890,0.9999049
51891,0.9999329
51892,-0.98685306
51893,-0.9506895
51894,-0.9999996
51895,-0.99998635
51896,-0.9999999
51897,-0.9999854
51898,-0.9983159
51899,-1.0
51900,-1.0
51901,-1.0
51902,-0.99962616
51903,-1.0
51904,-0.99999994
51905,-0.8990775
51906,-0.27735478
51907,-0.9998923
51908,0.99997556
51909,-1.0
51910,-1.0
51911,-1.0
51912,-1.0
51913,-1.0
51914,-0.5609076
51915,-1.0
51916,-0.96468616
51917,0.98452157
51918,-0.36937743
51919,0.4286856
51920,-0.99999964
51921,-0.98909837
51922,-0.99736625
51923,1.0
51924,0.46572855
51925,0.6158577
51926,0.7256969
51927,-0.92160535
51928,0.9459686
51929,-1.0
51930,-1.0
51931,-1.0
51932,-1.0
51933,-1.0
51934,-0.9998241
51935,0.9990265
51936,-0.98784745
51937,-0.9999998
51938,-0.99999756
51939,1.0
51940,-0.99620956
51941,0.99951285
51942,-0.9995974
51943,-1.0
51944,-1.0
51945,-1.0
51946,0.99999994
51947,0.9999999
51948,1.0
51949,-0.62879014
51950,-1.0
51951,-1.0
51952,-1.0
51953,-0.46883148
51954,-0.9999984
51955,0.9994905
51956,-1.0
51957,-1.0
51958,0.8336394
51959,0.99966884
51960,0.99999976
51961,1.0
51962,0.99999815
51963,0.9999996
51964,-0.9999155
51965,-0.99994475
51966,0.9999854
51967,-0.9999654
51968,-0.9999619
51969,1.0
51970,0.4492793
51971,0.5552424
51972,-0.22066058
51973,-0.9999999
51974,-1.0
51975,-1.0
51976,-0.8476432
51977,-1.0
51978,-1.0
51979,-0.99999255
51980,-1.0
51981,1.0
51982,-1.0
51983,-1.0
51984,-0.99999994
